latitude,longitude,bikes available,distance,name,categories,price,rating,category
20.60071,-100.38058,10,1273.1155031158191,El Mesón De Chucho El Roto,"[{'alias': 'international', 'title': 'International'}, {'alias': 'buffets', 'title': 'Buffets'}, {'alias': 'mexican', 'title': 'Mexican'}]",3,3.9,buffets
20.60071,-100.38058,10,1273.1155031158191,El Mesón De Chucho El Roto,"[{'alias': 'international', 'title': 'International'}, {'alias': 'buffets', 'title': 'Buffets'}, {'alias': 'mexican', 'title': 'Mexican'}]",3,3.9,mexican
20.60071,-100.38058,10,136.1002504117657,Toki Sushi,"[{'alias': 'sushi', 'title': 'Sushi Bars'}]",1,4.6,sushi
20.60071,-100.38058,10,493.98911952237984,Almozero,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'mexican', 'title': 'Mexican'}]",1,4.3,breakfast_brunch
20.60071,-100.38058,10,493.98911952237984,Almozero,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'mexican', 'title': 'Mexican'}]",1,4.3,mexican
20.60071,-100.38058,10,44.576021178708224,San Telmo,"[{'alias': 'argentine', 'title': 'Argentine'}, {'alias': 'latin', 'title': 'Latin American'}]",2,3.7,argentine
20.60071,-100.38058,10,44.576021178708224,San Telmo,"[{'alias': 'argentine', 'title': 'Argentine'}, {'alias': 'latin', 'title': 'Latin American'}]",2,3.7,latin
20.60071,-100.38058,10,602.8510796638978,L'Ostería De Il Duomo,"[{'alias': 'italian', 'title': 'Italian'}]",3,4.3,italian
20.60071,-100.38058,10,480.2034364783681,Moser - La Fabrica,"[{'alias': 'german', 'title': 'German'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'vegetarian', 'title': 'Vegetarian'}]",2,4.4,german
20.60071,-100.38058,10,480.2034364783681,Moser - La Fabrica,"[{'alias': 'german', 'title': 'German'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'vegetarian', 'title': 'Vegetarian'}]",2,4.4,breakfast_brunch
20.60071,-100.38058,10,480.2034364783681,Moser - La Fabrica,"[{'alias': 'german', 'title': 'German'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'vegetarian', 'title': 'Vegetarian'}]",2,4.4,vegetarian
20.60071,-100.38058,10,703.5860439238244,La Bocha,"[{'alias': 'argentine', 'title': 'Argentine'}, {'alias': 'pizza', 'title': 'Pizza'}]",3,3.8,argentine
20.60071,-100.38058,10,703.5860439238244,La Bocha,"[{'alias': 'argentine', 'title': 'Argentine'}, {'alias': 'pizza', 'title': 'Pizza'}]",3,3.8,pizza
20.60071,-100.38058,10,1289.1159319107485,Restaurante Bar 1810,"[{'alias': 'mexican', 'title': 'Mexican'}]",3,3.6,mexican
20.60071,-100.38058,10,878.0480622164705,Cenaduria Blas,"[{'alias': 'mexican', 'title': 'Mexican'}]",2,4.3,mexican
20.60071,-100.38058,10,1056.9549329697672,María y Su Bici,"[{'alias': 'oaxacan', 'title': 'Oaxacan'}, {'alias': 'yucatan', 'title': 'Yucatan'}]",2,3.5,oaxacan
20.60071,-100.38058,10,1056.9549329697672,María y Su Bici,"[{'alias': 'oaxacan', 'title': 'Oaxacan'}, {'alias': 'yucatan', 'title': 'Yucatan'}]",2,3.5,yucatan
20.60071,-100.38058,10,912.1951518425424,Cafe Amadeus,"[{'alias': 'german', 'title': 'German'}, {'alias': 'mexican', 'title': 'Mexican'}]",2,4.3,german
20.60071,-100.38058,10,912.1951518425424,Cafe Amadeus,"[{'alias': 'german', 'title': 'German'}, {'alias': 'mexican', 'title': 'Mexican'}]",2,4.3,mexican
20.60071,-100.38058,10,773.4956968115288,Mochomos,"[{'alias': 'seafood', 'title': 'Seafood'}]",3,4.7,seafood
20.60071,-100.38058,10,716.4568646389272,Cocono,"[{'alias': 'mexican', 'title': 'Mexican'}]",2,4.3,mexican
20.60071,-100.38058,10,1254.2139895508597,Café Breton,"[{'alias': 'cafeteria', 'title': 'Cafeteria'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'french', 'title': 'French'}]",3,4.0,cafeteria
20.60071,-100.38058,10,1254.2139895508597,Café Breton,"[{'alias': 'cafeteria', 'title': 'Cafeteria'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'french', 'title': 'French'}]",3,4.0,breakfast_brunch
20.60071,-100.38058,10,1254.2139895508597,Café Breton,"[{'alias': 'cafeteria', 'title': 'Cafeteria'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'french', 'title': 'French'}]",3,4.0,french
20.60071,-100.38058,10,684.108559177308,Fisher's,"[{'alias': 'seafood', 'title': 'Seafood'}]",2,4.0,seafood
20.60071,-100.38058,10,54.86114482081297,Juan Pestañas Mezcalería,"[{'alias': 'oaxacan', 'title': 'Oaxacan'}, {'alias': 'divebars', 'title': 'Dive Bars'}]",1,0.0,oaxacan
20.60071,-100.38058,10,54.86114482081297,Juan Pestañas Mezcalería,"[{'alias': 'oaxacan', 'title': 'Oaxacan'}, {'alias': 'divebars', 'title': 'Dive Bars'}]",1,0.0,divebars
20.60071,-100.38058,10,286.60400062163353,Drakos,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}]",2,4.5,sandwiches
20.60071,-100.38058,10,424.1157715585368,Restaurant Bar el Palomar,"[{'alias': 'restaurants', 'title': 'Restaurants'}]",1,4.0,restaurants
20.60071,-100.38058,10,522.0130065111894,Rock n' Ribs,"[{'alias': 'steak', 'title': 'Steakhouses'}]",2,2.5,steak
20.600106,-100.377,2,229.7776041969703,La República,"[{'alias': 'international', 'title': 'International'}]",3,3.8,international
20.600106,-100.377,2,224.43399621430476,L'Ostería De Il Duomo,"[{'alias': 'italian', 'title': 'Italian'}]",3,4.3,italian
20.600106,-100.377,2,348.31345956490367,La Bocha,"[{'alias': 'argentine', 'title': 'Argentine'}, {'alias': 'pizza', 'title': 'Pizza'}]",3,3.8,argentine
20.600106,-100.377,2,348.31345956490367,La Bocha,"[{'alias': 'argentine', 'title': 'Argentine'}, {'alias': 'pizza', 'title': 'Pizza'}]",3,3.8,pizza
20.600106,-100.377,2,699.41993534898,Almozero,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'mexican', 'title': 'Mexican'}]",1,4.3,breakfast_brunch
20.600106,-100.377,2,699.41993534898,Almozero,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'mexican', 'title': 'Mexican'}]",1,4.3,mexican
20.600106,-100.377,2,309.0852396213725,Fisher's,"[{'alias': 'seafood', 'title': 'Seafood'}]",2,4.0,seafood
20.600106,-100.377,2,664.6031587692141,Cafe Amadeus,"[{'alias': 'german', 'title': 'German'}, {'alias': 'mexican', 'title': 'Mexican'}]",2,4.3,german
20.600106,-100.377,2,664.6031587692141,Cafe Amadeus,"[{'alias': 'german', 'title': 'German'}, {'alias': 'mexican', 'title': 'Mexican'}]",2,4.3,mexican
20.600106,-100.377,2,513.6296791336435,Toki Sushi,"[{'alias': 'sushi', 'title': 'Sushi Bars'}]",1,4.6,sushi
20.600106,-100.377,2,344.1700200415745,Cocono,"[{'alias': 'mexican', 'title': 'Mexican'}]",2,4.3,mexican
20.600106,-100.377,2,391.51507502154755,San Telmo,"[{'alias': 'argentine', 'title': 'Argentine'}, {'alias': 'latin', 'title': 'Latin American'}]",2,3.7,argentine
20.600106,-100.377,2,391.51507502154755,San Telmo,"[{'alias': 'argentine', 'title': 'Argentine'}, {'alias': 'latin', 'title': 'Latin American'}]",2,3.7,latin
20.600106,-100.377,2,711.6415554725564,Moser - La Fabrica,"[{'alias': 'german', 'title': 'German'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'vegetarian', 'title': 'Vegetarian'}]",2,4.4,german
20.600106,-100.377,2,711.6415554725564,Moser - La Fabrica,"[{'alias': 'german', 'title': 'German'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'vegetarian', 'title': 'Vegetarian'}]",2,4.4,breakfast_brunch
20.600106,-100.377,2,711.6415554725564,Moser - La Fabrica,"[{'alias': 'german', 'title': 'German'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'vegetarian', 'title': 'Vegetarian'}]",2,4.4,vegetarian
20.600106,-100.377,2,795.4931322233148,Mochomos,"[{'alias': 'seafood', 'title': 'Seafood'}]",3,4.7,seafood
20.600106,-100.377,2,103.21543336764888,Drakos,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}]",2,4.5,sandwiches
20.600106,-100.377,2,1118.0467863670872,Cenaduria Blas,"[{'alias': 'mexican', 'title': 'Mexican'}]",2,4.3,mexican
20.600106,-100.377,2,148.3983870321155,Rock n' Ribs,"[{'alias': 'steak', 'title': 'Steakhouses'}]",2,2.5,steak
20.600106,-100.377,2,523.4853164771886,La Ocho,"[{'alias': 'mexican', 'title': 'Mexican'}]",3,3.7,mexican
20.600106,-100.377,2,758.3013688474726,Sinatra 351,"[{'alias': 'pizza', 'title': 'Pizza'}]",2,4.0,pizza
20.600106,-100.377,2,349.44017793993953,Juan Pestañas Mezcalería,"[{'alias': 'oaxacan', 'title': 'Oaxacan'}, {'alias': 'divebars', 'title': 'Dive Bars'}]",1,0.0,oaxacan
20.600106,-100.377,2,349.44017793993953,Juan Pestañas Mezcalería,"[{'alias': 'oaxacan', 'title': 'Oaxacan'}, {'alias': 'divebars', 'title': 'Dive Bars'}]",1,0.0,divebars
20.600106,-100.377,2,976.6559612481688,El 9,"[{'alias': 'yucatan', 'title': 'Yucatan'}, {'alias': 'bbq', 'title': 'Barbeque'}]",1,4.5,yucatan
20.600106,-100.377,2,976.6559612481688,El 9,"[{'alias': 'yucatan', 'title': 'Yucatan'}, {'alias': 'bbq', 'title': 'Barbeque'}]",1,4.5,bbq
20.600106,-100.377,2,786.5293563301462,Restaurant Bar el Palomar,"[{'alias': 'restaurants', 'title': 'Restaurants'}]",1,4.0,restaurants
20.600106,-100.377,2,660.5135735790731,Celtics,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'italian', 'title': 'Italian'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",3,2.0,bars
20.600106,-100.377,2,660.5135735790731,Celtics,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'italian', 'title': 'Italian'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",3,2.0,italian
20.600106,-100.377,2,660.5135735790731,Celtics,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'italian', 'title': 'Italian'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",3,2.0,sandwiches
20.604942,-100.3831,0,215.32453433538595,Almozero,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'mexican', 'title': 'Mexican'}]",1,4.3,breakfast_brunch
20.604942,-100.3831,0,215.32453433538595,Almozero,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'mexican', 'title': 'Mexican'}]",1,4.3,mexican
20.604942,-100.3831,0,614.4768142973728,La República,"[{'alias': 'international', 'title': 'International'}]",3,3.8,international
20.604942,-100.3831,0,1052.3099282332646,Hacienda la Laborcilla,"[{'alias': 'french', 'title': 'French'}, {'alias': 'italian', 'title': 'Italian'}, {'alias': 'mexican', 'title': 'Mexican'}]",3,3.9,french
20.604942,-100.3831,0,1052.3099282332646,Hacienda la Laborcilla,"[{'alias': 'french', 'title': 'French'}, {'alias': 'italian', 'title': 'Italian'}, {'alias': 'mexican', 'title': 'Mexican'}]",3,3.9,italian
20.604942,-100.3831,0,1052.3099282332646,Hacienda la Laborcilla,"[{'alias': 'french', 'title': 'French'}, {'alias': 'italian', 'title': 'Italian'}, {'alias': 'mexican', 'title': 'Mexican'}]",3,3.9,mexican
20.604942,-100.3831,0,169.43374530811818,Moser - La Fabrica,"[{'alias': 'german', 'title': 'German'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'vegetarian', 'title': 'Vegetarian'}]",2,4.4,german
20.604942,-100.3831,0,169.43374530811818,Moser - La Fabrica,"[{'alias': 'german', 'title': 'German'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'vegetarian', 'title': 'Vegetarian'}]",2,4.4,breakfast_brunch
20.604942,-100.3831,0,169.43374530811818,Moser - La Fabrica,"[{'alias': 'german', 'title': 'German'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'vegetarian', 'title': 'Vegetarian'}]",2,4.4,vegetarian
20.604942,-100.3831,0,594.5487859037714,Mochomos,"[{'alias': 'seafood', 'title': 'Seafood'}]",3,4.7,seafood
20.604942,-100.3831,0,483.25676489521805,Toki Sushi,"[{'alias': 'sushi', 'title': 'Sushi Bars'}]",1,4.6,sushi
20.604942,-100.3831,0,498.96320008881327,San Telmo,"[{'alias': 'argentine', 'title': 'Argentine'}, {'alias': 'latin', 'title': 'Latin American'}]",2,3.7,argentine
20.604942,-100.3831,0,498.96320008881327,San Telmo,"[{'alias': 'argentine', 'title': 'Argentine'}, {'alias': 'latin', 'title': 'Latin American'}]",2,3.7,latin
20.604942,-100.3831,0,653.2296326959289,Buffalo Wild Wings,"[{'alias': 'sportsbars', 'title': 'Sports Bars'}, {'alias': 'tradamerican', 'title': 'American'}]",2,4.2,sportsbars
20.604942,-100.3831,0,653.2296326959289,Buffalo Wild Wings,"[{'alias': 'sportsbars', 'title': 'Sports Bars'}, {'alias': 'tradamerican', 'title': 'American'}]",2,4.2,tradamerican
20.604942,-100.3831,0,1037.1375228410363,L'Ostería De Il Duomo,"[{'alias': 'italian', 'title': 'Italian'}]",3,4.3,italian
20.604942,-100.3831,0,556.9551678252341,Cardosanto,"[{'alias': 'burgers', 'title': 'Burgers'}]",2,4.0,burgers
20.604942,-100.3831,0,535.1283516080065,El 9,"[{'alias': 'yucatan', 'title': 'Yucatan'}, {'alias': 'bbq', 'title': 'Barbeque'}]",1,4.5,yucatan
20.604942,-100.3831,0,535.1283516080065,El 9,"[{'alias': 'yucatan', 'title': 'Yucatan'}, {'alias': 'bbq', 'title': 'Barbeque'}]",1,4.5,bbq
20.604942,-100.3831,0,1180.3111962922058,La Bocha,"[{'alias': 'argentine', 'title': 'Argentine'}, {'alias': 'pizza', 'title': 'Pizza'}]",3,3.8,argentine
20.604942,-100.3831,0,1180.3111962922058,La Bocha,"[{'alias': 'argentine', 'title': 'Argentine'}, {'alias': 'pizza', 'title': 'Pizza'}]",3,3.8,pizza
20.604942,-100.3831,0,726.2908893293359,Restaurante Nicos,"[{'alias': 'mexican', 'title': 'Mexican'}]",2,3.5,mexican
20.604942,-100.3831,0,1168.0493644977823,Cocono,"[{'alias': 'mexican', 'title': 'Mexican'}]",2,4.3,mexican
20.604942,-100.3831,0,501.2053658748717,Bogatti Pizza,"[{'alias': 'pizza', 'title': 'Pizza'}]",2,4.5,pizza
20.604942,-100.3831,0,585.0594909758954,Restaurant Bar el Palomar,"[{'alias': 'restaurants', 'title': 'Restaurants'}]",1,4.0,restaurants
20.604942,-100.3831,0,729.6658211680323,Drakos,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}]",2,4.5,sandwiches
20.604942,-100.3831,0,1129.7215369015164,Fisher's,"[{'alias': 'seafood', 'title': 'Seafood'}]",2,4.0,seafood
20.604942,-100.3831,0,527.2839133239789,Juan Pestañas Mezcalería,"[{'alias': 'oaxacan', 'title': 'Oaxacan'}, {'alias': 'divebars', 'title': 'Dive Bars'}]",1,0.0,oaxacan
20.604942,-100.3831,0,527.2839133239789,Juan Pestañas Mezcalería,"[{'alias': 'oaxacan', 'title': 'Oaxacan'}, {'alias': 'divebars', 'title': 'Dive Bars'}]",1,0.0,divebars
20.604942,-100.3831,0,161.17951726002642,Te Amo Cafe S. De R.L.,"[{'alias': 'restaurants', 'title': 'Restaurants'}]",2,4.0,restaurants
20.59813,-100.39524,0,815.9706391511047,Tikua Sureste,"[{'alias': 'oaxacan', 'title': 'Oaxacan'}, {'alias': 'yucatan', 'title': 'Yucatan'}]",2,4.7,oaxacan
20.59813,-100.39524,0,815.9706391511047,Tikua Sureste,"[{'alias': 'oaxacan', 'title': 'Oaxacan'}, {'alias': 'yucatan', 'title': 'Yucatan'}]",2,4.7,yucatan
20.59813,-100.39524,0,738.7727352309156,Di Vino,"[{'alias': 'italian', 'title': 'Italian'}]",3,4.5,italian
20.59813,-100.39524,0,547.6694067149439,La Charamusca,"[{'alias': 'cafeteria', 'title': 'Cafeteria'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",1,4.8,cafeteria
20.59813,-100.39524,0,547.6694067149439,La Charamusca,"[{'alias': 'cafeteria', 'title': 'Cafeteria'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",1,4.8,coffee
20.59813,-100.39524,0,783.0307527284377,Hank's Querétaro,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'cajun', 'title': 'Cajun/Creole'}]",2,4.2,bars
20.59813,-100.39524,0,783.0307527284377,Hank's Querétaro,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'cajun', 'title': 'Cajun/Creole'}]",2,4.2,seafood
20.59813,-100.39524,0,783.0307527284377,Hank's Querétaro,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'cajun', 'title': 'Cajun/Creole'}]",2,4.2,cajun
20.59813,-100.39524,0,852.0477286671996,El Mesón De Chucho El Roto,"[{'alias': 'international', 'title': 'International'}, {'alias': 'buffets', 'title': 'Buffets'}, {'alias': 'mexican', 'title': 'Mexican'}]",3,3.9,international
20.59813,-100.39524,0,852.0477286671996,El Mesón De Chucho El Roto,"[{'alias': 'international', 'title': 'International'}, {'alias': 'buffets', 'title': 'Buffets'}, {'alias': 'mexican', 'title': 'Mexican'}]",3,3.9,buffets
20.59813,-100.39524,0,852.0477286671996,El Mesón De Chucho El Roto,"[{'alias': 'international', 'title': 'International'}, {'alias': 'buffets', 'title': 'Buffets'}, {'alias': 'mexican', 'title': 'Mexican'}]",3,3.9,mexican
20.59813,-100.39524,0,761.454964627625,Las Monjas,"[{'alias': 'mexican', 'title': 'Mexican'}]",2,4.3,mexican
20.59813,-100.39524,0,627.6915094581451,Alioli,"[{'alias': 'spanish', 'title': 'Spanish'}]",2,4.7,spanish
20.59813,-100.39524,0,717.2535912067727,Comedor De La Marquesa,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",2,4.1,mexican
20.59813,-100.39524,0,717.2535912067727,Comedor De La Marquesa,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",2,4.1,breakfast_brunch
20.59813,-100.39524,0,730.571603222124,San Miguelito,"[{'alias': 'mexican', 'title': 'Mexican'}]",2,4.4,mexican
20.59813,-100.39524,0,1125.547192167538,Chinicuil,"[{'alias': 'mexican', 'title': 'Mexican'}]",3,4.6,mexican
20.59813,-100.39524,0,369.5951332551199,Fiume 37,"[{'alias': 'italian', 'title': 'Italian'}]",2,4.8,italian
20.59813,-100.39524,0,473.1522980425598,La Mariposa,"[{'alias': 'cafeteria', 'title': 'Cafeteria'}]",2,3.5,cafeteria
20.59813,-100.39524,0,855.461275554519,Restaurante Bar 1810,"[{'alias': 'mexican', 'title': 'Mexican'}]",3,3.6,mexican
20.59813,-100.39524,0,890.7167591955774,María y Su Bici,"[{'alias': 'oaxacan', 'title': 'Oaxacan'}, {'alias': 'yucatan', 'title': 'Yucatan'}]",2,3.5,oaxacan
20.59813,-100.39524,0,890.7167591955774,María y Su Bici,"[{'alias': 'oaxacan', 'title': 'Oaxacan'}, {'alias': 'yucatan', 'title': 'Yucatan'}]",2,3.5,yucatan
20.59813,-100.39524,0,874.6886499698863,Café Breton,"[{'alias': 'cafeteria', 'title': 'Cafeteria'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'french', 'title': 'French'}]",3,4.0,cafeteria
20.59813,-100.39524,0,874.6886499698863,Café Breton,"[{'alias': 'cafeteria', 'title': 'Cafeteria'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'french', 'title': 'French'}]",3,4.0,breakfast_brunch
20.59813,-100.39524,0,874.6886499698863,Café Breton,"[{'alias': 'cafeteria', 'title': 'Cafeteria'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'french', 'title': 'French'}]",3,4.0,french
20.59813,-100.39524,0,304.3595670969227,Jochadora,"[{'alias': 'hotdog', 'title': 'Hot Dogs'}, {'alias': 'beerbar', 'title': 'Beer Bar'}, {'alias': 'burgers', 'title': 'Burgers'}]",2,5.0,hotdog
20.59813,-100.39524,0,304.3595670969227,Jochadora,"[{'alias': 'hotdog', 'title': 'Hot Dogs'}, {'alias': 'beerbar', 'title': 'Beer Bar'}, {'alias': 'burgers', 'title': 'Burgers'}]",2,5.0,beerbar
20.59813,-100.39524,0,304.3595670969227,Jochadora,"[{'alias': 'hotdog', 'title': 'Hot Dogs'}, {'alias': 'beerbar', 'title': 'Beer Bar'}, {'alias': 'burgers', 'title': 'Burgers'}]",2,5.0,burgers
20.59813,-100.39524,0,1028.1675381376322,Cenaduria Blas,"[{'alias': 'mexican', 'title': 'Mexican'}]",2,4.3,mexican
20.59813,-100.39524,0,574.6196874594285,Trattoria da Pulcinella,"[{'alias': 'italian', 'title': 'Italian'}]",1,3.7,italian
20.59813,-100.39524,0,742.2789564162649,La Antojería,"[{'alias': 'mexican', 'title': 'Mexican'}]",1,3.5,mexican
20.59813,-100.39524,0,793.0651200354826,Comalli,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'mexican', 'title': 'Mexican'}]",3,3.5,bars
20.59813,-100.39524,0,793.0651200354826,Comalli,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'mexican', 'title': 'Mexican'}]",3,3.5,mexican
20.612746,-100.39711,0,918.5084925086608,Hacienda la Laborcilla,"[{'alias': 'french', 'title': 'French'}, {'alias': 'italian', 'title': 'Italian'}, {'alias': 'mexican', 'title': 'Mexican'}]",3,3.9,french
20.612746,-100.39711,0,918.5084925086608,Hacienda la Laborcilla,"[{'alias': 'french', 'title': 'French'}, {'alias': 'italian', 'title': 'Italian'}, {'alias': 'mexican', 'title': 'Mexican'}]",3,3.9,italian
20.612746,-100.39711,0,918.5084925086608,Hacienda la Laborcilla,"[{'alias': 'french', 'title': 'French'}, {'alias': 'italian', 'title': 'Italian'}, {'alias': 'mexican', 'title': 'Mexican'}]",3,3.9,mexican
20.612746,-100.39711,0,982.2082630546408,Tacos El Pata,"[{'alias': 'mexican', 'title': 'Mexican'}]",1,4.3,mexican
20.612746,-100.39711,0,598.2713660185608,Tonino's,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}, {'alias': 'steak', 'title': 'Steakhouses'}]",2,4.3,pizza
20.612746,-100.39711,0,598.2713660185608,Tonino's,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}, {'alias': 'steak', 'title': 'Steakhouses'}]",2,4.3,italian
20.612746,-100.39711,0,598.2713660185608,Tonino's,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}, {'alias': 'steak', 'title': 'Steakhouses'}]",2,4.3,steak
20.612746,-100.39711,0,918.5084925086608,Sante Restaurante,"[{'alias': 'mexican', 'title': 'Mexican'}]",3,4.0,mexican
20.612746,-100.39711,0,442.14623253175125,La Barbacha de los Cuatro,"[{'alias': 'bbq', 'title': 'Barbeque'}]",1,0.0,bbq
20.612746,-100.39711,0,294.7240008219906,Hamburguerzo,"[{'alias': 'hotdogs', 'title': 'Fast Food'}]",2,2.0,hotdogs
20.612746,-100.39711,0,1237.215839808826,Bogatti Pizza,"[{'alias': 'pizza', 'title': 'Pizza'}]",2,4.5,pizza
20.612746,-100.39711,0,590.5894687010035,Sanborns Restaurant,"[{'alias': 'mexican', 'title': 'Mexican'}]",2,0.0,mexican
20.591378,-100.4071,3,957.918011353734,Las Monjas,"[{'alias': 'mexican', 'title': 'Mexican'}]",2,4.3,mexican
20.591378,-100.4071,3,1091.1832727574324,Fiume 37,"[{'alias': 'italian', 'title': 'Italian'}]",2,4.8,italian
20.591378,-100.4071,3,758.0696499037454,Las Delicias,"[{'alias': 'mexican', 'title': 'Mexican'}]",2,5.0,mexican
20.591378,-100.4071,3,184.32913971186835,RenovArte Café,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",1,0.0,breakfast_brunch
20.591378,-100.4071,3,184.32913971186835,RenovArte Café,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",1,0.0,coffee
20.591378,-100.4071,3,1191.684553092248,Jochadora,"[{'alias': 'hotdog', 'title': 'Hot Dogs'}, {'alias': 'beerbar', 'title': 'Beer Bar'}, {'alias': 'burgers', 'title': 'Burgers'}]",2,5.0,hotdog
20.591378,-100.4071,3,1191.684553092248,Jochadora,"[{'alias': 'hotdog', 'title': 'Hot Dogs'}, {'alias': 'beerbar', 'title': 'Beer Bar'}, {'alias': 'burgers', 'title': 'Burgers'}]",2,5.0,beerbar
20.591378,-100.4071,3,1191.684553092248,Jochadora,"[{'alias': 'hotdog', 'title': 'Hot Dogs'}, {'alias': 'beerbar', 'title': 'Beer Bar'}, {'alias': 'burgers', 'title': 'Burgers'}]",2,5.0,burgers
20.591378,-100.4071,3,710.7228489595103,Biergarten Eder,"[{'alias': 'german', 'title': 'German'}, {'alias': 'beergardens', 'title': 'Beer Gardens'}]",2,0.0,german
20.591378,-100.4071,3,710.7228489595103,Biergarten Eder,"[{'alias': 'german', 'title': 'German'}, {'alias': 'beergardens', 'title': 'Beer Gardens'}]",2,0.0,beergardens
20.591378,-100.4071,3,936.083433543015,Las Brisas,"[{'alias': 'mexican', 'title': 'Mexican'}]",1,4.0,mexican
20.591378,-100.4071,3,471.92911326668445,The Italian Coffee Company,"[{'alias': 'cafeteria', 'title': 'Cafeteria'}]",2,0.0,cafeteria
20.591378,-100.4071,3,928.092415233785,Antojitos Tere,"[{'alias': 'foodstands', 'title': 'Food Stands'}]",1,0.0,foodstands
20.591378,-100.4071,3,998.3864867386955,Subway,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'salad', 'title': 'Salad'}]",1,1.5,sandwiches
20.591378,-100.4071,3,998.3864867386955,Subway,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'salad', 'title': 'Salad'}]",1,1.5,salad
20.591378,-100.4071,3,1107.8510230624645,Chila King,"[{'alias': 'mexican', 'title': 'Mexican'}]",1,3.0,mexican
20.61301,-100.39237,7,424.55135737908194,Hacienda la Laborcilla,"[{'alias': 'french', 'title': 'French'}, {'alias': 'italian', 'title': 'Italian'}, {'alias': 'mexican', 'title': 'Mexican'}]",3,3.9,french
20.61301,-100.39237,7,424.55135737908194,Hacienda la Laborcilla,"[{'alias': 'french', 'title': 'French'}, {'alias': 'italian', 'title': 'Italian'}, {'alias': 'mexican', 'title': 'Mexican'}]",3,3.9,italian
